_Id;_PostTypeId;_AcceptedAnswerId;_CreationDate;_Score;_ViewCount;_OwnerUserId;_LastEditorUserId;_LastEditDate;_LastActivityDate;_Title;_Tags;_AnswerCount;_CommentCount;_FavoriteCount
10405;2;;2016-12-08T07:11:12.487;1;;7478;;;2016-12-08T07:11:12.487;;;;1;
10406;2;;2016-12-08T08:35:45.133;1;;7478;;;2016-12-08T08:35:45.133;;;;0;
10407;1;;2016-12-08T09:21:42.830;4;47;7597;;;2016-12-11T10:17:11.940;Consequences of habitual overconsumption of water?;<water><hydration><sodium><water-retention>;1;1;
10408;2;;2016-12-08T10:19:28.430;2;;7478;;;2016-12-08T10:19:28.430;;;;0;
10409;2;;2016-12-08T13:43:36.807;2;;3002;3002;2016-12-12T07:55:21.853;2016-12-12T07:55:21.853;;;;0;
10410;2;;2016-12-08T15:32:42.000;-2;;7599;;;2016-12-08T15:32:42.000;;;;0;
10411;2;;2016-12-08T16:22:54.563;1;;3002;;;2016-12-08T16:22:54.563;;;;0;
10412;2;;2016-12-08T16:50:49.243;0;;1268;;;2016-12-08T16:50:49.243;;;;0;
10413;2;;2016-12-08T16:51:35.253;3;;7166;;;2016-12-08T16:51:35.253;;;;1;
10414;2;;2016-12-08T16:57:55.157;1;;7600;;;2016-12-08T16:57:55.157;;;;0;
10415;1;10431;2016-12-08T18:55:29.943;0;35;7561;;;2016-12-10T11:18:55.617;I need a psychologist ,i want to write him online;<mental-health><psychiatrist-psychiatry><psychology-psychology>;1;1;
10416;1;;2016-12-08T19:57:00.040;0;18;6566;6566;2016-12-08T20:09:50.830;2016-12-08T20:09:50.830;Smothering due to excess of oxygen;<breathing><stress><anxiety-disorders><hyperventilation>;0;3;
10417;1;;2016-12-08T20:53:37.447;0;20;7319;805;2017-01-10T00:09:00.277;2017-01-10T00:09:00.277;Does time in an incubator as a newborn have long lasting effects?;<lasting-effects-duration><infant><birth><incubator>;0;2;
10419;1;;2016-12-09T08:24:53.710;1;325;7604;7604;2016-12-12T06:33:40.183;2017-02-08T14:01:31.113;What is the mechanism by which paracetamol improves sleep?;<sleep>;1;3;
10420;1;10449;2016-12-09T09:11:16.317;1;33;6747;400;2016-12-11T00:00:27.377;2016-12-11T03:38:48.637;Is a Chronic Disease Incurable?;<dermatology><disease>;1;2;1
10421;1;10423;2016-12-09T14:50:33.593;1;26;3676;5405;2017-01-12T20:40:57.533;2017-01-12T20:40:57.533;How long does it take for a body to get rid of blood clots and bubbles inside a cannula?;<blood-circulation><blood-clotting><iv-intravaneous><vein-venous><needles-cannula>;1;0;
10423;2;;2016-12-09T16:24:09.133;0;;805;;;2016-12-09T16:24:09.133;;;;0;
10425;1;;2016-12-09T20:10:44.160;1;33;7609;;;2016-12-09T20:10:44.160;What is the 80/20 for high blood pressure?;<blood-pressure>;0;0;
10426;1;;2016-12-09T21:13:29.023;1;35;;;2016-12-09T21:23:09.727;2016-12-14T21:46:47.053;UK - Doctor's access to family info;<practice-of-medicine><medical-records>;1;2;0
10427;1;;2016-12-09T21:34:54.607;1;13;7605;;;2016-12-09T21:34:54.607;Is there a RELIABLE site that lists the PURINE content of most foods (for gout diet)?;<nutrition><arthritis>;0;0;
10429;1;;2016-12-09T23:47:34.683;2;36;7613;6563;2017-03-07T09:42:01.387;2017-03-07T09:42:01.387;Amount of phytoestrogens in processed soy like tofu;<endocrinology><phytoestrogens><soy><tofu>;1;0;
10431;2;;2016-12-10T10:39:26.360;0;;114;114;2016-12-10T11:18:55.617;2016-12-10T11:18:55.617;;;;4;
10432;1;;2016-12-10T14:51:52.643;0;9;7618;6563;2017-02-02T20:55:05.290;2017-02-02T20:55:05.290;Why do I get dizzy when I expect an user interface to scroll while it's lagging?;<computers><dizziness><motion-sickness>;0;0;
10433;2;;2016-12-10T15:10:53.280;0;;7617;;;2016-12-10T15:10:53.280;;;;0;
10434;2;;2016-12-10T15:20:33.983;4;;7617;7617;2016-12-10T21:07:06.667;2016-12-10T21:07:06.667;;;;0;
10436;2;;2016-12-10T15:47:24.563;1;;7617;;;2016-12-10T15:47:24.563;;;;0;
10437;1;;2016-12-10T16:01:58.680;4;67;7395;7395;2016-12-11T02:31:33.977;2016-12-11T02:31:33.977;Is there any medical value when a care provider talk to his trauma patient?;<emergency><emt>;2;1;1
10439;2;;2016-12-10T19:54:24.880;3;;7620;;;2016-12-10T19:54:24.880;;;;1;
10440;2;;2016-12-10T21:15:59.643;1;;7617;;;2016-12-10T21:15:59.643;;;;0;
10441;2;;2016-12-10T21:23:31.797;1;;400;;;2016-12-10T21:23:31.797;;;;0;
10442;2;;2016-12-10T21:27:41.577;1;;7617;7617;2016-12-13T00:43:49.377;2016-12-13T00:43:49.377;;;;0;
10443;2;;2016-12-10T21:32:10.037;0;;7617;;;2016-12-10T21:32:10.037;;;;0;
10446;1;;2016-12-11T01:46:56.490;0;17;7395;805;2017-02-25T21:11:36.403;2017-02-25T21:11:36.403;Is it right to say that any syncope is a result of low perfusion to brain?;<emergency><pathophysiology><syncope>;1;0;
10447;2;;2016-12-11T02:07:06.030;1;;7395;;;2016-12-11T02:07:06.030;;;;0;
10448;2;;2016-12-11T03:09:59.180;2;;6972;6972;2016-12-11T03:15:25.540;2016-12-11T03:15:25.540;;;;0;
10449;2;;2016-12-11T03:38:48.637;1;;6972;;;2016-12-11T03:38:48.637;;;;2;
10450;2;;2016-12-11T04:02:29.577;1;;6972;;;2016-12-11T04:02:29.577;;;;1;
10451;1;;2016-12-11T04:59:20.567;1;55;7624;;;2017-02-12T13:30:00.593;How to overcome addiction to sweet sugar foods?;<addiction>;2;1;
10452;1;;2016-12-11T07:19:26.447;6;34;7625;;;2016-12-12T01:55:45.183;To what extent can modern medicine heal this scarring?;<removal><scar-tissue-scars>;0;0;1
10453;1;;2016-12-11T09:21:29.153;1;18;7626;;;2016-12-11T09:21:29.153;Are end-of-life wishes perceived differently by children?;<death>;0;0;
10455;2;;2016-12-11T10:17:11.940;1;;7628;;;2016-12-11T10:17:11.940;;;;0;
10456;1;;2016-12-11T11:20:24.363;4;44;7629;114;2016-12-19T15:27:23.770;2016-12-23T12:13:02.603;Can herpes spread if an infected (nonactive) person takes a bite of your burger?;<infection><herpes><herpes-simplex>;1;1;1
10457;1;;2016-12-11T12:47:09.677;2;140;7630;7630;2017-01-04T19:23:43.227;2017-01-04T19:23:43.227;pouring honey in nose for sinus infections;<nose><sinus>;2;2;
10461;1;;2016-12-12T01:23:06.530;1;190;2083;;;2016-12-14T10:51:50.280;Long term effects of an allergy pill? Loratadine;<medications><allergy><antihistamines>;1;0;
10462;1;10476;2016-12-12T01:45:59.663;1;24;7634;;;2016-12-14T09:45:45.033;Psychological aspects to time organisation;<productivity><psychology-psychology>;1;0;2
10465;2;;2016-12-12T14:55:53.840;0;;7630;;;2016-12-12T14:55:53.840;;;;0;
10466;1;10507;2016-12-12T18:11:41.670;0;25;1626;6563;2017-02-02T20:53:28.137;2017-02-02T20:53:28.137;Why is this clinical difference between central and peripheral hemoglobincyanosis?;<blood><heart-disease><blood-circulation><coloration-discoloration><cyanosis>;1;0;
10467;1;10471;2016-12-12T23:14:17.080;1;26;7640;;;2016-12-14T00:32:21.693;Rheumatoid arthritis and hormones;<autoimmune-disease><arthritis>;1;2;
10468;2;;2016-12-13T12:12:47.267;4;;7604;;;2016-12-13T12:12:47.267;;;;3;
10470;2;;2016-12-13T20:00:48.333;0;;7594;7594;2016-12-14T00:39:45.697;2016-12-14T00:39:45.697;;;;0;
10471;2;;2016-12-13T20:15:08.333;1;;7594;7594;2016-12-14T00:32:21.693;2016-12-14T00:32:21.693;;;;0;
10472;1;10481;2016-12-13T20:34:56.663;1;30;3676;;;2016-12-14T16:26:30.753;How to celebrate christmas with MS?;<diet><multiple-sclerosis>;1;2;
10474;1;;2016-12-13T22:57:45.907;0;19;6972;6563;2017-02-02T20:51:25.563;2017-02-02T20:51:25.563;What is the average recovery time for cold and catarrh;<infection><water><immune-system><common-cold><catarrh>;0;0;
10475;2;;2016-12-13T23:11:30.400;0;;7617;;;2016-12-13T23:11:30.400;;;;0;
10476;2;;2016-12-14T09:45:45.033;0;;6747;;;2016-12-14T09:45:45.033;;;;5;
10477;2;;2016-12-14T10:32:43.027;0;;6747;;;2016-12-14T10:32:43.027;;;;0;
10478;2;;2016-12-14T10:51:50.280;1;;6747;;;2016-12-14T10:51:50.280;;;;0;
10479;2;;2016-12-14T12:54:14.283;0;;400;;;2016-12-14T12:54:14.283;;;;0;
10481;2;;2016-12-14T16:14:12.883;1;;613;613;2016-12-14T16:26:30.753;2016-12-14T16:26:30.753;;;;3;
10482;1;;2016-12-14T16:56:20.077;0;21;7654;;;2016-12-14T16:56:20.077;Optimizing routine for peak cognitive and mental performance;<diet><sleep><mental-health><exercise><cognitive-science>;0;0;
10483;2;;2016-12-14T17:10:26.920;0;;7655;;;2016-12-14T17:10:26.920;;;;0;
10486;1;;2016-12-14T20:04:35.683;0;26;7657;;;2016-12-15T15:19:21.200;Hemeatology vs Hematology;<terminology><hematology>;1;3;
10487;1;;2016-12-14T21:07:15.400;0;11;43;;;2016-12-14T21:07:15.400;Why is terbinafine hydrochloride cream OTC in the US whereas ciclopirox olamine cream isn't?;<dermatology>;0;0;
10488;2;;2016-12-14T21:46:47.053;1;;400;;;2016-12-14T21:46:47.053;;;;3;
10489;1;;2016-12-14T01:21:41.520;1;63;;;;2016-12-15T07:49:35.803;Confused about muscles and fat people;<evolution>;1;4;1
10490;2;;2016-12-14T07:51:45.000;2;;7262;7262;2016-12-15T07:49:35.803;2016-12-15T07:49:35.803;;;;5;
10491;2;;2016-12-15T12:57:59.877;0;;3002;3002;2016-12-15T18:35:56.893;2016-12-15T18:35:56.893;;;;0;
10492;2;;2016-12-15T15:19:21.200;2;;805;;;2016-12-15T15:19:21.200;;;;0;
10494;2;;2016-12-16T07:46:51.897;2;;7666;;;2016-12-16T07:46:51.897;;;;2;
10495;1;;2016-12-16T08:42:43.277;1;19;7166;6563;2017-03-10T00:04:24.577;2017-03-10T00:04:24.577;What could be the reason for difference in adverse effects profile between original and generic Clopidogrel?;<medications><side-effects><cardiovascular-disease><pharmaceutical><sulphate>;0;2;
10498;1;;2016-12-16T12:48:02.613;1;26;7670;6972;2016-12-16T18:51:52.367;2017-01-15T19:13:19.753;If your brain tells you that you hear ringing in you ears, tininitus, why is it so difficult to tell it to stop?;<brain><hearing><ear><tinnitus>;1;2;0
10499;1;;2016-12-16T15:15:16.807;3;21;6566;5405;2017-01-21T05:33:04.207;2017-01-21T05:33:04.207;What is the purpose of heelpieces?;<orthopedics><clothes><evolution><orthotics><heel>;0;0;
10500;1;10524;2016-12-16T15:40:35.307;1;26;7263;;;2016-12-19T01:46:29.647;Is there an official public list of US physicians?;<data>;1;0;1
10501;2;;2016-12-16T19:09:18.600;1;;6972;;;2016-12-16T19:09:18.600;;;;0;
10502;2;;2016-12-16T19:33:37.863;0;;6972;;;2016-12-16T19:33:37.863;;;;1;
10503;1;;2016-12-16T19:41:58.850;1;19;7674;6563;2017-02-02T20:48:57.870;2017-02-02T20:48:57.870;If I have a runny nose is it better if I only breath in, out or regular through my nose to reduce drippage?;<breathing><nose><runny-nose><humidifier>;0;0;
10504;2;;2016-12-16T20:01:05.240;-1;;6972;;;2016-12-16T20:01:05.240;;;;1;
10507;2;;2016-12-17T11:29:54.390;2;;7628;7628;2016-12-17T11:39:34.740;2016-12-17T11:39:34.740;;;;0;
10508;1;;2016-12-17T15:45:31.110;0;45;3516;6563;2017-02-02T20:50:05.843;2017-03-12T09:04:32.743;Hair loss due to excessive exercise;<exercise><hairloss><baldness-balding-bald><hairline><yoga>;0;1;1
10509;1;;2016-12-17T19:39:35.810;2;56;7683;;;2016-12-18T04:00:16.363;Is it possible to Quit Porn and Masturbation?;<mental-health><psychology-psychology><psychiatrist-psychiatry><self-esteem>;0;0;1
10510;1;10523;2016-12-18T03:30:08.833;6;144;7561;5405;2017-01-21T05:25:00.583;2017-01-21T05:25:00.583;Can pre-ejaculate cause pregnancy?;<pregnancy><contraception><pre-ejaculate-cum><erection><sexual-arousal>;1;0;1
10513;1;;2016-12-18T04:04:04.187;1;40;400;400;2017-01-07T23:42:30.093;2017-01-07T23:42:30.093;What can you observe from MRI noises?;<mri><procedural-behavior><procedural-expectations>;0;0;
10514;1;;2016-12-18T06:41:47.877;0;13;236;5405;2017-03-10T18:08:11.077;2017-03-10T18:08:11.077;Performing Valsalva maneuver with partly open airway?;<breathing><pressure><valsalva-maneuver><glottis><exhale-exhaling>;0;1;
10515;1;;2016-12-18T09:48:49.283;0;21;7686;7686;2016-12-18T10:28:17.223;2016-12-18T10:28:17.223;How many people have been instantly killed by smoking?;<smoking><statistics><death>;0;0;
10516;1;;2016-12-18T14:56:50.587;0;9;2562;6563;2017-02-02T20:47:28.073;2017-02-02T20:47:28.073;Can the brain be trained to handle oxidative stress better?;<antioxidant><os-oxidative-stress><mental-exhaustion>;0;0;
10517;1;;2016-12-18T17:05:41.133;0;36;7688;5405;2017-01-12T20:37:06.720;2017-02-11T21:16:41.390;Procoagulant salve/cream/gel?;<wound><wound-care><topical-cream-gel><coagulation><blood-clotting>;2;0;
10519;1;;2016-12-18T19:34:42.650;0;17;7689;;;2016-12-18T19:34:42.650;Are fat drippings accounted for in the nutritional labels of meat?;<nutrition>;0;1;
10523;2;;2016-12-19T01:44:26.543;9;;7620;7620;2016-12-20T01:48:30.820;2016-12-20T01:48:30.820;;;;4;
10524;2;;2016-12-19T01:46:29.647;0;;7620;;;2016-12-19T01:46:29.647;;;;4;
10525;2;;2016-12-19T09:54:40.477;0;;3002;3002;2016-12-19T11:25:19.380;2016-12-19T11:25:19.380;;;;0;
10526;2;;2016-12-19T11:16:55.543;0;;5383;;;2016-12-19T11:16:55.543;;;;0;
10527;1;;2016-12-19T14:21:47.307;3;291;105;105;2016-12-20T08:48:51.227;2016-12-20T19:52:34.937;Which Alcohol is fine with upset stomach?;<digestion><alcohol><stomach>;2;0;
10528;1;10537;2016-12-19T16:10:10.970;4;44;1056;1056;2016-12-21T13:43:28.540;2016-12-21T13:43:28.540;Should we stop using aluminium foil in food preparation and storage?;<food-safety><alzheimers>;1;0;1
10529;1;;2016-12-19T16:55:56.730;0;86;7697;6747;2016-12-20T19:02:47.930;2016-12-20T19:02:47.930;My son doesn't feel cold;<body-temperature><senses>;2;2;
10530;2;;2016-12-19T17:03:18.777;0;;74;;;2016-12-19T17:03:18.777;;;;0;
10531;2;;2016-12-19T17:04:56.827;0;;400;;;2016-12-19T17:04:56.827;;;;0;
10532;2;;2016-12-19T18:15:38.653;0;;3002;3002;2017-02-18T12:01:53.317;2017-02-18T12:01:53.317;;;;0;
10533;1;;2016-12-19T18:33:56.120;3;130;7701;7701;2016-12-19T18:59:14.853;2016-12-19T22:06:32.940;Can sperm fertilize an egg before reaching full maturity?;<pregnancy><fertility><sperm><sperm-count>;1;0;
10534;2;;2016-12-19T20:53:11.353;-1;;3002;3002;2016-12-20T10:27:33.327;2016-12-20T10:27:33.327;;;;1;
10535;2;;2016-12-19T21:26:15.183;3;;7695;105;2016-12-20T19:52:34.937;2016-12-20T19:52:34.937;;;;1;
10536;2;;2016-12-19T22:02:01.873;0;;7620;;;2016-12-19T22:02:01.873;;;;0;
10537;2;;2016-12-19T22:04:32.243;3;;7620;7620;2016-12-20T01:47:43.840;2016-12-20T01:47:43.840;;;;5;
10538;2;;2016-12-19T22:06:32.940;3;;7620;;;2016-12-19T22:06:32.940;;;;0;
10540;2;;2016-12-20T02:18:10.883;0;;7186;;;2016-12-20T02:18:10.883;;;;1;
10544;1;;2016-12-20T06:46:50.340;1;12;1716;;;2016-12-20T06:46:50.340;What about generic Cialis(Tadalafil);<practice-of-medicine><urology><erectile-dysfunction>;0;0;
10545;2;;2016-12-20T08:24:25.883;1;;7707;;;2016-12-20T08:24:25.883;;;;1;
10546;2;;2016-12-20T08:43:10.667;0;;7707;;;2016-12-20T08:43:10.667;;;;1;
10547;2;;2016-12-20T09:09:52.040;1;;7707;7707;2016-12-20T09:17:22.597;2016-12-20T09:17:22.597;;;;2;
10548;2;;2016-12-20T10:22:42.733;4;;3002;3002;2016-12-20T18:24:05.033;2016-12-20T18:24:05.033;;;;2;
10549;1;;2016-12-20T11:18:19.637;0;63;7710;6563;2017-02-02T20:45:52.640;2017-03-04T21:39:39.133;Is it okay to miss one of vaccine (Pneumococcal conjugate vaccine) for infants?;<vaccination><infant><pcv-pneumococcal-vaccine>;2;1;
10550;2;;2016-12-20T11:50:57.137;0;;7713;;;2016-12-20T11:50:57.137;;;;1;
10551;1;;2016-12-20T16:01:12.727;1;25;7711;;;2017-01-20T09:51:51.633;I'm OK with chilis and any kind of oil. But I can't take any chili oil. Why?;<nutrition><stomach><heart>;1;0;
10552;2;;2016-12-20T19:18:32.173;0;;7713;7713;2016-12-20T19:24:52.800;2016-12-20T19:24:52.800;;;;1;
10553;1;;2016-12-21T00:08:49.853;0;46;7715;6563;2017-02-02T20:42:41.117;2017-02-02T20:42:41.117;Biofinity or Acuvue contacts?;<optometry><lenses><contact-lenses><brands>;0;0;
10554;2;;2016-12-21T09:30:37.753;1;;5383;;;2016-12-21T09:30:37.753;;;;0;
10555;1;10567;2016-12-21T10:30:27.000;0;31;7561;;;2016-12-22T06:28:13.837;Stop bewilder when go up;<blood>;1;2;
10556;2;;2016-12-21T10:48:55.147;3;;3002;3002;2016-12-21T20:36:01.617;2016-12-21T20:36:01.617;;;;0;
10559;1;10574;2016-12-21T13:36:15.433;-2;42;7720;;;2016-12-22T17:48:59.363;Very painful sex AND flaccid after foreplay;<gynaecology>;1;1;
10560;1;;2016-12-21T13:46:38.890;3;37;5080;;;2017-01-21T15:22:56.787;Would it be beneficial to see a psycologist even though I am mentally healthy right now?;<mental-health><psychology-psychology>;1;0;
10561;1;;2016-12-21T17:21:08.533;2;38;7721;6563;2017-03-13T01:18:29.217;2017-03-13T01:18:29.217;Piece of leftover toenail on big toe, too small to remove;<home-remedies><nails><podiatry><antiseptics><hang-nail>;1;0;
10562;2;;2016-12-21T18:25:51.263;1;;3002;3002;2016-12-23T15:21:57.157;2016-12-23T15:21:57.157;;;;0;
10563;1;;2016-12-21T20:36:26.600;0;97;7723;6563;2017-02-02T20:36:54.697;2017-02-02T20:36:54.697;Is liquorice low FODMAP?;<nutrition><diet><digestion><fodmap><fructose>;0;1;
10564;1;;2016-12-22T00:41:03.253;1;22;7725;;;2016-12-22T00:41:03.253;How do I understand blood pressure readings?;<blood-pressure>;0;6;1
10565;1;10568;2016-12-22T00:54:27.953;0;54;7561;5405;2017-01-07T16:57:53.597;2017-01-07T16:57:53.597;control anger with persons;<mental-health><subconscious-stress><violent-behavior><anger-management><coping-skills>;2;0;
10566;1;;2016-12-22T05:46:56.727;1;28;7727;6563;2017-02-02T20:35:33.417;2017-02-02T20:35:33.417;Permanent saline-injection breast augmentation?;<injections><breast><plastic-surgery><saline><breast-augmentation>;0;1;
10567;2;;2016-12-22T06:28:13.837;3;;7729;;;2016-12-22T06:28:13.837;;;;0;
10568;2;;2016-12-22T09:06:35.680;0;;6747;;;2016-12-22T09:06:35.680;;;;1;
10572;1;;2016-12-22T15:59:36.557;2;29;7734;6563;2017-02-02T20:33:18.707;2017-02-02T20:33:18.707;Mosquito repellent using vaporized camphor - Health Issues;<side-effects><mosquito><inhalation><insect-repellents><insecticides>;0;0;
10573;2;;2016-12-22T17:18:57.877;1;;7735;;;2016-12-22T17:18:57.877;;;;0;
10574;2;;2016-12-22T17:48:59.363;0;;7735;;;2016-12-22T17:48:59.363;;;;0;
10575;1;;2016-12-22T23:01:08.087;1;13;7737;6563;2017-02-02T20:31:16.477;2017-02-02T20:31:16.477;How can I loosen tight Trapezius muscles?;<muscle><computers><ergonomics><posture><muscle-relaxers>;0;0;1
10576;1;;2016-12-23T02:00:48.740;1;9;6581;6563;2017-02-02T20:30:13.417;2017-02-02T20:30:13.417;Suggested Tests For Idiopathic Hypersomnia;<sleep><blood-tests><thyroid><idiopathic-hypersomnia><eds-excess-day-sleepiness>;0;0;
10579;1;;2016-12-23T06:07:47.760;0;79;6747;6563;2017-02-02T20:25:35.273;2017-02-02T20:25:35.273;Applying kajal in eye leads to dark circle?;<side-effects><natural-remedy><cosmetics><eyelids><eyelash>;0;0;
10580;1;;2016-12-23T06:51:30.717;0;10;6747;;;2016-12-23T06:51:30.717;Perfumes make me feel thirsty;<side-effects><water>;0;0;
10581;2;;2016-12-23T07:29:29.437;1;;7723;;;2016-12-23T07:29:29.437;;;;3;
10582;1;10584;2016-12-23T07:44:07.967;0;213;7723;6563;2017-02-02T20:23:55.887;2017-02-02T20:23:55.887;Is kimchi low FODMAP?;<diet><irritable-bowel-syndrome><intestine><fermentation><fodmap>;1;0;
10584;2;;2016-12-23T11:30:05.340;1;;3002;3002;2016-12-23T19:47:43.817;2016-12-23T19:47:43.817;;;;0;
10585;2;;2016-12-23T12:13:02.603;2;;964;;;2016-12-23T12:13:02.603;;;;0;
10586;2;;2016-12-23T12:15:26.110;2;;964;;;2016-12-23T12:15:26.110;;;;1;
10587;1;;2016-12-23T23:51:44.023;1;8;6938;;;2016-12-25T01:47:43.197;Are systemwide treatment statistics collected in any countries?;<medical-records><data><different-national-health>;1;0;1
10588;1;;2016-12-24T01:14:33.543;0;68;7723;6563;2017-02-02T20:23:27.043;2017-02-02T20:23:27.043;Is kombucha low FODMAP?;<nutrition><diet><irritable-bowel-syndrome><carbohydrates><fodmap>;0;0;
10590;1;10596;2016-12-24T05:23:28.067;5;36;7746;;;2016-12-25T01:06:32.647;Why does my nads tickle when going over bumps?;<testicles>;1;0;
10591;1;10594;2016-12-24T10:58:04.667;6;52;7748;3002;2016-12-24T16:14:19.907;2016-12-24T16:14:19.907;Digesting liquid food vs solid food equivalent;<nutrition><diet><digestion>;1;1;
10592;1;;2016-12-24T12:04:16.257;0;15;3676;;;2016-12-24T12:04:16.257;Which one has lower fats? Skim milk Vs. Cottage cheese;<diet><body-fat>;0;2;
10593;1;;2016-12-24T12:19:19.687;1;22;7749;6563;2017-02-02T20:19:13.527;2017-02-02T20:19:13.527;Teenagers sleeping patterns and parents actions (force or let-go);<sleep><sleep-cycles><sleep-deprivation><psychology-psychology><adolescents-teenagers>;0;1;
10594;2;;2016-12-24T15:36:37.510;1;;6972;;;2016-12-24T15:36:37.510;;;;2;
10596;2;;2016-12-24T23:24:36.620;3;;7708;7708;2016-12-25T01:06:32.647;2016-12-25T01:06:32.647;;;;2;
10597;1;;2016-12-25T00:13:55.690;1;9;31;;;2016-12-25T00:13:55.690;Is it necessary to hydrate before doing a double red cell blood donation?;<blood><blood-donation><hydration>;0;0;
10598;1;;2016-12-25T01:20:40.730;1;48;7561;;;2016-12-25T01:35:25.927;Can a woman 48 year old get pregnant;<prevention>;1;1;1
10599;2;;2016-12-25T01:35:25.927;2;;7620;;;2016-12-25T01:35:25.927;;;;0;
10600;2;;2016-12-25T01:41:14.773;1;;7620;7620;2016-12-29T16:11:54.957;2016-12-29T16:11:54.957;;;;0;
10601;2;;2016-12-25T01:47:43.197;1;;7620;;;2016-12-25T01:47:43.197;;;;0;
10603;2;;2016-12-25T19:39:13.907;2;;7280;;;2016-12-25T19:39:13.907;;;;0;
10604;1;;2016-12-25T19:53:02.473;1;39;7754;;;2016-12-25T19:53:02.473;Is sex allowed during mononucleosis?;<sex><disease><mono-mononucleosis>;0;0;
10605;1;;2016-12-25T20:20:05.790;3;109;3135;6747;2016-12-28T05:09:38.097;2016-12-28T05:09:38.097;How often should I shower?;<hygiene><bath>;1;1;1
10606;1;;2016-12-25T18:17:22.310;0;30;;6563;2017-02-02T20:21:02.190;2017-02-02T20:21:02.190;Head CT Scan Risks;<pediatrics><risks><radiation><ct-scans>;0;2;
10607;2;;2016-12-26T02:40:38.833;2;;856;;;2016-12-26T02:40:38.833;;;;3;
10611;2;;2016-12-26T11:13:19.660;0;;7280;;;2016-12-26T11:13:19.660;;;;0;
10612;1;;2016-12-26T16:30:07.950;0;32;7763;5405;2017-01-21T05:17:13.270;2017-01-21T05:17:13.270;how electromagnetic fields affect brain activity?;<lasting-effects-duration><hallucinate-hallucogenic><electromagnetism><infrasound><eeg-electroencephalgrphy>;1;0;
10613;1;;2016-12-26T20:14:02.780;1;15;7766;6563;2017-01-07T23:05:54.877;2017-01-07T23:05:54.877;Sublingual Spray Protocol;<pharmaceutical><procedure-purposes><sublingual-sl-sprays><drug-administration>;0;1;
10615;1;;2016-12-27T01:36:23.547;0;20;13;6747;2016-12-28T13:32:31.480;2016-12-28T13:32:31.480;How important foam mattresses for you health?;<sleep><health-informatics>;1;0;
10618;1;;2016-12-27T07:52:15.077;0;6;7230;;;2016-12-27T07:52:15.077;What exercises should I follow after recovering from Back Spasms?;<back><spasms>;0;2;
10619;1;;2016-12-27T08:17:02.840;0;11;1723;5405;2017-03-09T10:55:02.490;2017-03-09T10:55:02.490;Does being infected protect one from further infection?;<infection><immune-system><infectious-diseases><resistance><filariasis>;0;1;
10622;1;;2016-12-27T09:10:10.533;0;39;7771;5405;2017-01-21T05:08:37.653;2017-03-02T01:51:32.533;Remedies for Pearly Penile Papules;<natural-remedy><topical-cream-gel><penis><foreskin><pearly-penile-papule-ppp>;0;0;
10623;2;;2016-12-27T16:17:16.250;2;;7752;;;2016-12-27T16:17:16.250;;;;1;
10624;2;;2016-12-27T16:41:45.307;0;;7752;;;2016-12-27T16:41:45.307;;;;2;
10625;1;;2016-12-27T17:09:23.253;0;5;7774;;;2016-12-27T17:09:23.253;thyroid stimulating hormone levels and thyroid;<thyroid><tsh-levels>;0;2;1
10626;1;10627;2016-12-27T17:44:48.973;4;84;7775;;;2016-12-30T20:33:15.507;Effects of eating too much salt;<salt>;1;0;
10627;2;;2016-12-27T18:28:03.330;2;;3002;3002;2016-12-30T20:33:15.507;2016-12-30T20:33:15.507;;;;0;
10632;1;;2016-12-28T16:03:41.653;1;17;6797;6563;2017-02-14T04:39:46.193;2017-02-14T04:39:46.193;Impact of Various ""Feminizing"" Hormones on Metabolism;<side-effects><endocrinology><metabolism><appetite>;0;0;
10634;1;10639;2016-12-28T19:55:06.033;1;50;7784;217;2016-12-31T13:37:33.133;2016-12-31T13:37:33.133;Late taking birth control pill;<pregnancy><sex><contraception>;1;1;
10637;1;;2016-12-29T07:47:09.103;0;25;7787;;;2016-12-29T07:47:09.103;Can sweet lime and orange cause kidney stone?;<fruits><kidney><kidney-stones>;0;0;
10638;1;;2016-12-29T08:30:47.550;0;27;7576;5405;2017-01-21T05:05:00.900;2017-02-20T06:03:35.263;Is it possible to spread cough even if I'm not coughing?;<medications><lungs><cough><airborne-transmission><vector>;1;0;
10639;2;;2016-12-29T12:25:43.523;2;;5165;5165;2016-12-29T12:41:10.107;2016-12-29T12:41:10.107;;;;0;
10640;1;;2016-12-29T13:29:01.203;0;27;7789;217;2017-01-01T01:39:49.367;2017-01-01T01:39:49.367;How accurately can a smart phone measure pulse oximetry?;<medical-device><home-medical-equipment><pulse>;0;0;
10641;2;;2016-12-29T13:51:33.763;2;;55;;;2016-12-29T13:51:33.763;;;;0;
10642;1;;2016-12-29T14:00:38.523;1;22;55;;;2016-12-30T02:32:23.940;Is having to remove glasses to read normal?;<eye>;1;1;1
10643;1;;2016-12-29T14:26:55.013;2;18;2408;2408;2017-01-03T00:48:31.897;2017-01-03T00:48:31.897;What if you avoid popping your joints entirely?;<bones><joints><cartilage>;0;0;
10647;1;10649;2016-12-29T17:24:24.953;1;47;3676;;;2016-12-29T23:26:39.650;Can optic neuritis be recovered 100%?;<eye><nerves><multiple-sclerosis>;1;0;
